,id,listing_type,property_type,last_price,num_bedrooms,num_bathrooms,has_pool,has_terrace,surface_total
1596,08616cd51626a81a7e77e825a95f21c0,for-sale,apartment,13000000,2.0,3.0,0,1,197.0
1597,08ae2ef38a67faf10ec44a7d559ad91f,for-rent,apartment,50000,2.0,2.0,0,0,115.0
1598,080c20640e3e46bd4bfe90ffcaf59437,for-rent,apartment,28000,2.0,1.0,0,0,100.0
1599,a2790ffba749f476e1cb0b1269ab3c2f,for-sale,apartment,4811388,1.0,1.0,0,0,50.0
1600,a28b5f9dbf151306f2f943cc24659ca6,for-sale,apartment,7200000,2.0,2.0,0,0,138.0
1601,a29979deabc9838b81fa52310e3a73d2,for-rent,apartment,52500,2.0,2.0,0,0,75.0
1602,5ceef2cf4631695a1e0709a46f0aed51,for-sale,apartment,9600000,3.0,2.0,0,1,129.0
1603,5d01cca0596062ae3ac22a30a5fa3bcb,for-sale,apartment,4829620,2.0,2.0,0,1,81.0
1604,5dd7e0b296b8111552b95198267954b7,for-sale,apartment,4599000,1.0,1.0,0,1,50.0
1605,5e85a6e1993bc16e9a1e99005a9312bd,for-sale,apartment,7200004,2.0,2.0,0,1,167.0
1606,5e87e27ddf69d2bdf28b171601f447e7,for-sale,apartment,9100000,2.0,2.0,0,1,121.0
1607,75b40afbe0a3b5698dbdc8cef2a116bf,for-sale,apartment,3600015,1.0,1.0,0,1,48.0
1608,d4ce7dd52029b12e18c7ac27136704f7,for-sale,house,52000000,4.0,5.0,0,1,445.0
1609,e784ceb7bd292b14d6ecae433f629615,for-sale,apartment,3600000,2.0,1.0,0,0,47.0
1610,e6f926ebd6803834ca7d7fab56b83238,for-rent,apartment,58000,2.0,2.0,0,1,130.0
1611,c27e92f1fe8a3f758d4155b722f14287,for-sale,house,9900000,3.0,2.0,0,1,170.0
1612,06e945b8333cac82d6ff96481a5e0f93,for-sale,apartment,9100000,2.0,2.0,0,1,120.0
1613,1dfa39e30c0c087a9ad2ba6321f142ba,for-rent,apartment,51000,2.0,2.0,0,0,75.0
1614,1e6176d62d95dc87dafa7e578e4e959b,for-sale,apartment,4490000,2.0,2.0,0,1,77.0
1615,208229d02a0e939c2a280a7d0f70b80e,for-rent,apartment,32000,2.0,2.0,0,0,100.0
1616,21554491127c75cb083ba10971b9efdd,for-sale,apartment,4100000,2.0,2.0,0,0,60.0
1617,00376120d418a01e8bf07ce21a439ff0,for-sale,apartment,8602000,2.0,2.0,0,0,82.4
1618,13f9bbd1edd2f1a167c6e999259fd733,for-sale,apartment,5800000,2.0,3.0,0,0,100.0
1619,179d36ab560fd6f96b5abe055a41f39c,for-sale,apartment,4100000,1.0,1.0,0,0,52.0
1620,1a204944af94fea506bc836ee49725fb,for-sale,apartment,4213080,1.0,1.0,0,1,47.0
1621,20cb5569067215516a8b95c84715798e,for-sale,apartment,8500000,2.0,2.0,0,0,140.0
1622,80fbcb08a5c6d0d659f8e58a95400054,for-sale,apartment,3995000,1.0,1.0,0,1,74.0
1623,812bc595d2d0c3b0006273b92f91b076,for-sale,apartment,7200000,2.0,3.0,0,0,146.0
1624,3bd7138829913ee7e540815e05d23bd6,for-sale,apartment,6770000,3.0,2.0,0,1,97.0
1625,8786fed973373610dc0a84cd4c4bfa40,for-sale,apartment,6700000,2.0,2.0,0,0,93.0
1626,b7e6389284860a49a0f8b8e6c50bf2f3,for-rent,apartment,38000,3.0,2.0,0,1,112.0
1627,239f0bc3479a8340e0519ca8c6b89d62,for-sale,house,13500000,2.0,2.0,0,0,80.0
1628,d055588f741a5dc8f693edd7e77d5954,for-sale,apartment,4280000,3.0,1.0,0,0,84.0
1629,c5e3beaad5a17c8f052e8cb8b5e49838,for-sale,apartment,13928000,2.0,2.0,0,1,191.0
1630,440c52d0e770958998ff5e5bc21a0222,for-sale,apartment,3165430,1.0,1.0,0,0,39.0
1631,71084e1cfa3edd370c0a0f889b24229a,for-sale,apartment,11672040,3.0,2.0,0,1,179.0
1632,05d24c4be6c2f7e4771b6364c1595c2b,for-sale,apartment,4200000,1.0,1.0,0,0,56.0
1633,05f055b3138a5be4fea756f336bd7737,for-sale,apartment,4051923,1.0,1.5,1,1,39.0
1634,04a8f311f0d7bd19983473502bda6542,for-rent,apartment,32000,1.0,1.0,0,0,74.0
1635,2d03f45619d36cfddda9cf65130c82db,for-rent,apartment,65000,2.0,2.0,0,1,248.0
1636,8c64bfecb410bfc969bd2fa6ae5d69b1,for-sale,apartment,12937000,2.0,2.0,0,1,153.1
1637,8c89b40b253dc4673c1e9300711114d3,for-sale,apartment,10850000,3.0,3.5,0,1,153.0
1638,8b4a9e1cd3765d2d25a8e807b0a2b70d,for-sale,apartment,5254966,2.0,1.0,0,1,67.0
1639,8bed4fe85b75198f7f56311eb2c01f8e,for-rent,apartment,26500,2.0,2.0,0,1,100.0
1640,8efd02d23172098d2c627bd75a860b92,for-sale,apartment,6689000,2.0,2.0,0,1,74.9
1641,b27fdb0d1122211271c856b9f236305c,for-sale,apartment,8300000,2.0,2.0,0,1,100.0
1642,b2830668c558d375144e4d27962f2786,for-sale,apartment,7959572,2.0,2.0,0,1,110.54
1643,b30a353a21c08fb1ac0301ffb0b308fa,for-sale,apartment,4930739,1.0,1.0,0,1,66.0
1644,b32abe0a0120ac0f51f0566040f6f444,for-sale,apartment,4051923,1.0,1.5,1,1,39.0
1645,b33a10a8cae041fb0fb4c2ce1a34e436,for-sale,apartment,3700000,2.0,1.0,0,0,64.0
1646,b3a970d3af947268d0cb7704f2fcd5a4,for-sale,apartment,4321857,1.0,1.0,1,1,54.0
1647,8f5e5c3e69a5c25938e2d3043f169342,for-sale,apartment,12200000,2.0,3.0,0,1,168.3
1648,4b8eec458ec07ed90e81cc1fd5272098,for-sale,apartment,4450000,2.0,2.0,0,0,82.0
1649,babe98f7a9d0810b9b34f2ff6b78cb79,for-rent,apartment,27700,0.0,0.0,0,0,42.0
1650,ba2e58612f4b808d26e32b4539324dc2,for-sale,apartment,7050007,2.0,2.0,0,1,90.0
1651,945170b1d9109101477da54cc7cad290,for-sale,apartment,7000000,2.0,2.0,0,1,75.0
1652,988cc66b6bc602189dfa2edefe548db3,for-sale,apartment,11200000,2.0,2.0,0,1,177.0
1653,349aa120fae3eefa79f7897c1f2286fd,for-sale,house,17500000,8.0,0.0,0,1,400.0
1654,516a6be27c527bcfdd7ae935e8f858e1,for-rent,apartment,31700,1.0,1.0,0,0,51.0
1655,518090ee068fd9c94e13e616d583480f,for-sale,apartment,11400000,3.0,2.0,0,1,145.0
1656,51a2ca9f4a59520cc3ba634fffbca27b,for-sale,apartment,7100000,3.0,2.0,0,0,140.0
1657,51e78d70d4d5efd84f5e35f814f369ea,for-sale,apartment,12900000,3.0,3.0,0,1,155.0
1658,5266541bba63465850f2a0e7c2471db0,for-sale,apartment,7200000,2.0,2.0,0,0,146.0
1659,a6ddafba505311f22be41ae44f7b328c,for-sale,apartment,5600000,2.0,2.0,0,1,87.0
1660,4b0bd0c490271d3eaf09a7cf54294b99,for-sale,apartment,8500000,2.0,2.0,0,1,109.0
1661,605a1e07c3eccb709b5bc16576a62029,for-sale,apartment,4300000,2.0,2.0,0,0,60.0
1662,60b541bfb525ca0a99821ff8a0f33f83,for-sale,apartment,7230000,2.0,2.0,0,1,77.0
1663,61fbde308953f0deabf9a34aaedbe865,for-rent,apartment,75000,2.0,3.0,0,1,250.0
1664,a9ffbeb7b1f780bdc0061b5ddc487a41,for-sale,apartment,9200000,2.0,1.0,0,0,132.0
1665,aa1ab5d832a1dbc9882a5d99f06aa89f,for-rent,apartment,49000,3.0,2.0,0,1,135.0
1666,aa248ff417c53ab3efddb47898988c2a,for-sale,apartment,4950000,3.0,2.0,0,0,100.0
1667,ab5e6812ee984a9299ca0e69b34abc0b,for-sale,apartment,6071660,2.0,2.0,0,1,93.0
1668,abbbc65e5fa8d6c1f9a704dc2eb47604,for-rent,apartment,18500,2.0,1.0,0,0,65.0
1669,d7d4e9e29ad647adf29f5448778e4a19,for-rent,house,300000,4.0,5.0,0,1,445.0
1670,da64e219a65583b49c68145012d2e3f9,for-sale,house,30000000,0.0,0.0,0,0,596.0
1671,6e5c65f7e7c88fbcb095648302966086,for-sale,house,8300000,4.0,2.0,0,1,161.0
1672,0ec36454fcf6d17f0f344f3015a98abd,for-rent,apartment,30000,3.0,1.0,0,0,100.0
1673,d10ed7177d3b58908e0ba8ba6af502ef,for-sale,apartment,3332000,1.0,1.0,1,1,34.0
1674,efbaac559b97c3852df071e5012cb6e1,for-rent,apartment,35000,2.0,2.0,0,0,130.0
1675,23ebd7686231470244367d7b9e1fbdac,for-sale,apartment,11200000,3.0,3.0,0,1,150.0
1676,8be63fb0a34515c212eea60751f98f0b,for-sale,apartment,6000000,2.0,2.0,0,0,124.0
1677,38db05c24c43a8dbe0af184aebe9b5bc,for-sale,apartment,9000000,2.0,2.0,0,1,104.0
1678,3910d6117770eeea4f5549e04b9938c8,for-sale,apartment,3881000,1.0,1.0,0,0,47.0
1679,3a34d40739e7e60ed77a5d58e17d9d52,for-sale,apartment,2864103,1.0,1.0,0,1,35.0
1680,568ebf94eeac23b6fe6cd9294d7e2ef2,for-sale,apartment,5363600,2.0,2.0,0,1,76.0
1681,531de3080d915c4215ca509fc5ee9215,for-sale,apartment,4950000,3.0,2.0,0,0,110.0
1682,87c24dc1c4a4ee8de16fe56802c78d3a,for-sale,apartment,6500000,2.0,2.0,0,0,93.0
1683,87e00febf3b903f53a8d1387ed34c5b6,for-sale,apartment,7500000,2.0,2.0,0,0,94.0
1684,81f3c9a8588ab450d7fc703e37156aa0,for-sale,house,38000000,8.0,7.0,0,0,481.0
1685,d25df74059f2c953ae3361deb72a98d6,for-sale,apartment,6950000,2.0,2.0,0,0,95.0
1686,e46ec8125b59de61278dd914fe951c3c,for-sale,apartment,4200000,1.0,1.0,0,0,56.0
1687,01fdf09ae8185e66d7ebdba1f4519a14,for-sale,apartment,4643800,2.0,2.0,0,1,75.0
1688,e327f6cb593bffe32f9e12a6548f16b0,for-sale,apartment,5390000,1.0,0.0,0,0,60.0
1689,e3599da83396f25fdae296decc16fd7f,for-sale,apartment,4700000,2.0,2.0,0,1,102.0
1690,e3c9d0213f7e960cb80def00369869ee,for-sale,apartment,14857500,3.0,1.0,0,1,193.0
1691,35ef7891c32f4c2081e310802bf0a19d,for-rent,apartment,63400,2.0,2.0,0,0,88.0
1692,f2bd0963048214e0e482ffa853a95633,for-rent,apartment,35000,2.0,2.0,0,0,110.0
1693,f1e83f9810165cc447df4cf8c46ad0b6,for-rent,apartment,32000,1.0,1.0,1,0,74.0
1694,c439b6233584a4cdb77b317b36d0c471,for-sale,house,10050000,3.0,2.0,0,1,170.0
1695,9d6cf70ced7085e0766a0a09710ec21d,for-sale,apartment,14857500,3.0,3.0,0,1,193.0
1696,9cc3af21719bcbc53028c8147d02efba,for-rent,apartment,55000,3.0,3.0,0,1,180.0
1697,b2f1347e18ab77ba53fe8da567fb3a10,for-sale,house,45000000,8.0,5.0,0,1,773.0
1698,f41e57778847f354bf5d49a913d4b2ef,for-sale,house,37400000,8.0,8.0,0,1,600.0
1699,1f6ce64aac98eee997e78bc42ac9f975,for-sale,apartment,3850000,1.0,1.0,1,1,47.0
1700,21935f90e7012df2849ae708a51c7e03,for-sale,apartment,14382000,3.0,3.0,0,0,236.0
1701,220154f6f4bf38759d3f5b9cf89da55c,for-sale,apartment,8700000,2.0,2.0,0,0,100.0
1702,3409ab3caa88783da46e6bcafe0584e4,for-rent,apartment,68500,0.0,0.0,0,1,95.0
1703,9cec29590d04cc1dbd8043e3676837da,for-sale,apartment,7950000,2.0,2.0,0,0,135.0
1704,726bf6e684c726730217d7bd68bf2075,for-sale,apartment,5042594,1.0,1.0,0,1,61.0
1705,718a365977186eb6cabe758e626d4f3c,for-sale,apartment,4400000,2.0,2.0,0,0,90.0
1706,71db2427c6605f2789b1a52c199972a8,for-sale,apartment,5500000,3.0,2.0,0,1,123.0
1707,73944856a218c2f85cb8dfd4ec57e412,for-sale,apartment,11500000,2.0,3.0,0,1,150.0
1708,73e12faf082bb8239087b61c5f60c948,for-sale,apartment,6245000,3.0,2.0,0,0,135.0
1709,72c75dcdb8a10303d3e46a3af1c0c7ee,for-sale,apartment,13920000,2.0,2.0,0,1,160.0
1710,74bd771c4fe91160d71dca4ac7cfd537,for-sale,apartment,9410885,2.0,2.0,0,1,108.0
1711,75244819c52a374de0018df67709a475,for-rent,apartment,45000,2.0,1.0,0,0,65.0
1712,7547ebe01ecb8ff6e23b21b34bb1f694,for-rent,apartment,60000,2.0,2.0,0,0,110.0
1713,76d1270136531c51a8f370210ca4a979,for-sale,apartment,3275000,1.0,1.0,0,1,45.0
1714,77774f5d12003131d49298283879017e,for-sale,apartment,2878688,0.0,1.0,0,0,37.13
1715,ac99cd324e7f947cd430084bdbd18bc4,for-sale,apartment,14800000,2.0,2.0,0,1,140.0
1716,6e9c61133ca958c046ffc068b22e55d2,for-rent,apartment,49000,3.0,3.0,0,1,135.0
1717,2fdaa58fbc727b02062174cb4e9eb7a5,for-sale,apartment,3350000,1.0,1.0,0,1,39.0
1718,9d06d3864da1e91e51de789f2affbadd,for-rent,apartment,45199,2.0,1.0,0,0,68.0
1719,e2376b8cf598b68e7a87f6af004d652a,for-sale,apartment,3530880,1.0,1.0,0,0,49.0
1720,e3073d47d273cbad47fb959164a0a21c,for-sale,apartment,3100000,1.0,1.0,0,0,51.0
1721,dc2dec935b49a9bd8c124423fa2612c0,for-sale,apartment,3862155,1.0,1.0,0,1,45.0
1722,dc650d9c4adc6fca637cc263efefd58a,for-rent,apartment,26500,2.0,2.0,0,1,100.0
1723,64309114317789417d52e6e0133a0964,for-rent,apartment,38011,3.0,0.0,0,0,112.0
1724,6436f13f14d69f4b15f11d4441bffabd,for-sale,apartment,3059000,1.0,1.0,0,1,40.0
1725,68259b35271ba45b740d90b83f0ae691,for-sale,apartment,4380000,1.0,1.0,0,1,67.0
1726,666d9cec450f8e455a32c82b98336d82,for-rent,apartment,30000,3.0,2.0,0,0,110.0
1727,685ebd555515ef1fab02890381e55e66,for-sale,apartment,3890000,2.0,1.0,0,0,57.0
1728,686e33bd635fde615a2a123890d4b18a,for-sale,apartment,13000000,2.0,2.0,0,1,197.0
1729,6771c6615a763006c73641eaafe71d99,for-rent,apartment,36703,1.0,1.0,0,0,51.0
1730,679c22088548b3a15bdf3827534f91b7,for-sale,apartment,11700000,2.0,2.0,0,1,175.0
1731,6ccec34d640399b7fbe9ca5e993839c4,for-sale,apartment,12900000,2.0,2.0,0,1,197.0
1732,9634ff46bd78cb89e67326c406ed9574,for-sale,apartment,9750000,3.0,2.0,0,0,130.0
1733,54a50ec0ceb495aef33498e475096046,for-sale,apartment,5372500,2.0,0.0,1,1,80.0
1734,565a9e401f3aa12579618254993e79d6,for-sale,apartment,3100000,1.0,1.0,1,1,36.0
1735,5742fef822579a8fbd4a8bbf7c1d042c,for-sale,apartment,5200000,3.0,2.0,0,0,110.0
1736,5755ec6cdbdb6470c7cd9975d98e8b9c,for-sale,apartment,8200000,2.0,2.0,0,1,100.0
1737,60d6845ecec3869646be77353ae1991f,for-sale,apartment,4624000,2.0,2.0,0,0,70.0
1738,b8a5eccd95389283e9f8805077b3c19b,for-rent,apartment,25000,1.0,1.0,0,0,70.0
1739,b7a08f6954934131b0ee07ae68d56d93,for-sale,apartment,9736000,2.0,3.0,0,1,107.0
1740,b7e1c42c7952e8ceea11da592424bf9e,for-sale,apartment,5895000,2.0,0.0,1,1,91.0
1741,5519d3d736c9a93c045d5d800dae3d50,for-sale,apartment,8500000,2.0,2.0,0,1,96.0
1742,7d305a6c7237b9d491347144fac783e4,for-sale,apartment,3690000,1.0,1.0,0,1,32.0
1743,af39317cf5aa91a1dbaf3eb0e1922f2f,for-rent,apartment,27700,0.0,1.0,0,0,42.0
1744,add127445cda4428803ef99c085caeae,for-rent,apartment,38000,2.0,2.0,0,1,115.0
1745,aeb703ea182b14794fe529dfd89084ef,for-sale,apartment,6470000,1.0,1.0,0,1,62.0
1746,aeaabf2a95a4fbee9cee73cbf239fdf2,for-sale,apartment,9801000,3.0,3.0,0,1,157.0
1747,37d0a940e9c6c896c9e3f1c10e0b0553,for-sale,apartment,2745000,1.0,1.0,0,0,43.86
1748,eeec0cb474bcf9fd65d462eb4fdad966,for-sale,house,9900000,3.0,2.5,0,0,169.3
1749,871b36fca10007324347b764e6a90a0b,for-sale,house,8000000,3.0,2.0,0,0,200.0
1750,dc94bf5dd1a074e2b23f980ee137abac,for-sale,apartment,8200000,2.0,2.0,0,1,170.0
1751,3281cec35635ef91302f79ffd5ed97c1,for-sale,apartment,5886000,1.0,1.0,0,0,53.0
1752,34e94ecaf0c7385531b2d1b2fc19bdeb,for-rent,apartment,33000,2.0,2.0,0,0,110.0
1753,34f3b50542caad671f34e747c2422876,for-sale,apartment,4200000,1.0,1.0,0,0,56.0
1754,353730bea9e04d0edc778444cb479145,for-sale,apartment,7500000,2.0,2.0,0,0,92.0
1755,3558e1b96e77c6f906c3d0dd45162af7,for-sale,apartment,8230000,3.0,2.0,0,1,114.0
1756,681f8aa7e464835f865790d7fef83aba,for-sale,apartment,5330000,1.0,1.0,0,1,70.75
1757,6881edadb0a4d3faf881df94c90d3e64,for-sale,apartment,9000000,2.0,2.5,0,1,178.0
1758,663f931c09f89f213862d68500a61f4b,for-sale,apartment,5570000,1.0,1.0,0,0,65.0
1759,667dfdd93509ce64db083e32ba16b357,for-sale,apartment,6800000,2.0,2.0,0,0,93.0
1760,1eaba6115fb4a41c099f710867a2e673,for-sale,apartment,7200000,2.0,2.0,0,1,167.0
1761,65fca2ea07e1fdc7f062d30a3d06c6ac,for-sale,apartment,9000000,2.0,2.0,0,1,125.0
1762,67a07a52852144e13c9f1b8ac3f0e4f1,for-sale,apartment,5142783,1.0,1.0,1,1,50.0
1763,67c9500f36ef1bbda5d6359007135eb4,for-rent,apartment,42000,2.0,2.0,0,0,114.0
1764,f04e8b1614039137a04d97363c2adafd,for-sale,apartment,10593000,2.0,1.0,0,0,145.0
1765,f31f398e9c90c0db25848ee5c1ee0878,for-sale,apartment,6956833,2.0,2.0,0,1,135.0
1766,efce846a23c741e0800bd593f584c40f,for-sale,apartment,7034850,2.0,2.0,0,1,141.0
1767,eeba186dc7608a8efa701d847231847b,for-sale,apartment,5111220,1.0,1.0,1,1,50.0
1768,f13c426a55324b65bb8f3d320f786acc,for-sale,apartment,5020995,2.0,2.0,0,1,81.19
1769,ef71f717b0450bc64c53bde2b56eab49,for-sale,apartment,7280000,3.0,2.0,0,0,140.0
1770,d791d3a4f4edf6f972ed803a5fa6c385,for-rent,apartment,50000,2.0,2.0,0,0,115.0
1771,d699f854079a4a50c53c186a77acb936,for-sale,apartment,3598900,1.0,1.0,0,0,55.0
1772,ba27488c7c70de6868d44a60fb29100b,for-sale,apartment,6090000,2.0,2.0,0,1,77.0
1773,ba311c3bbe8d0ad4c9490ed3ca2cb86c,for-sale,apartment,4950000,2.0,1.0,0,0,75.0
1774,ba9908d7a47a6474fc7af803640f0c70,for-sale,apartment,5411931,2.0,1.0,0,0,67.95
1775,baf9d1ee6187b754856a9e0acb8f3727,for-sale,apartment,11050000,3.0,3.0,0,1,150.0
1776,60eb60b660e04f1a240ba73b043aab46,for-sale,apartment,6500000,2.0,2.0,0,1,93.0
1777,070a6b8dc0978e90cc8cbeb29fe4e008,for-rent,apartment,60998,2.0,2.0,0,1,184.0
1778,80d2ebf09eaef8064281c198ca18ea2b,for-rent,house,280000,0.0,0.0,0,1,945.0
1779,ba21192259aece83623f86a4535f06ce,for-sale,apartment,14000000,3.0,2.0,0,1,256.0
1780,0065ce96e97b1dd2a2d8b7b44dc4381e,for-sale,apartment,14500000,3.0,2.5,0,1,214.0
1781,006b7867251548ba6795d26ec2829d48,for-sale,apartment,4202000,1.0,1.0,0,0,50.5
1782,00816907d398c067bae557fe02ad9021,for-sale,apartment,11400000,3.0,2.5,0,1,145.0
1783,5f18fa114c8f89ecb199aab8aedbfae5,for-sale,apartment,11700000,3.0,2.0,0,0,192.0
1784,5f417ac582e362a40cf5262a0e8b2e94,for-sale,apartment,14857500,3.0,3.0,0,1,230.0
1785,b45c67a409d7fb8a71ebb8de5b277138,for-sale,apartment,5200000,2.0,2.0,0,1,64.0
1786,b63adca61e7deb2b8e20f52bf344c092,for-sale,apartment,4500000,3.0,2.0,0,0,93.0
1787,b66a7d1b7c3426aba266d884d75ff5ee,for-sale,apartment,7950000,2.0,2.0,0,1,113.0
1788,50ee9c29a63ff6fe7989ded6ba83dae9,for-sale,apartment,3020000,0.0,1.0,1,1,38.0
1789,5172b84c89e3a67b995f1bb016368b72,for-sale,apartment,4000000,1.0,2.0,0,0,54.0
1790,686e14b05f93bb34e071eb95767bbdf2,for-sale,apartment,4829620,2.0,2.0,0,1,74.0
1791,67467adc2e6d65092e6db291654bf635,for-rent,apartment,27500,1.0,1.0,0,0,42.0
1792,67615e56d75ff88070d7e800f347b3cb,for-rent,apartment,55000,3.0,2.0,0,1,188.0
1793,c0c32e874cb10eb3ad5bbad4c8e2e232,for-sale,apartment,4829620,2.0,2.0,0,1,76.0
1794,f09ec635a404d3a0dc7d62eff5684626,for-sale,apartment,6855619,2.0,2.0,0,1,114.0
1795,df58e8e5af4aa0311affac8ed97fd6c9,for-sale,apartment,6990000,2.0,2.0,0,0,127.0
1796,eb60523ed8563d57a0ce317b9c354551,for-sale,apartment,9900000,2.0,2.0,0,1,106.07
1797,f2f0cc12112b63d5b9c026f32fae15dc,for-sale,apartment,4774000,1.0,1.0,0,1,63.39
1798,faa1fb1fed86a0e8fcbe6211a47aa447,for-sale,apartment,8240000,2.0,2.0,0,1,165.85
1799,c55ac3fddf594f5ffea0d50f7a6ab462,for-sale,apartment,4400000,2.0,2.0,0,1,61.0
1800,cb8fc8fbb3685f4f4b078c6426aa7f51,for-sale,apartment,7000000,2.0,2.0,1,1,90.0
1801,894f7f3b23cfece7fe2b7bb425f93a7a,for-sale,apartment,12200000,2.0,3.0,0,1,168.3
1802,8aa89f3dd42382fa05cdd0d05762041f,for-sale,apartment,13920000,3.0,2.5,0,0,160.0
1803,99042a495af06f062902ade0eacd4064,for-sale,apartment,9320000,3.0,2.0,0,1,190.51
1804,a772fb7fe0bff033c2068223a009911f,for-sale,house,17000000,4.0,2.0,0,0,195.0
1805,0a12c5d48f2131b94028eceb92b4a3f9,for-rent,apartment,36700,1.0,1.0,0,0,53.0
1806,0f78f49883942aab73394560aa21dea7,for-sale,apartment,6570000,2.0,0.0,1,1,104.0
1807,0f42ed75acd97899a04de9da0db714d5,for-sale,apartment,7731950,2.0,2.0,0,0,150.0
1808,43db510c638578fc80239a41e82233e4,for-sale,apartment,3724000,1.0,1.0,0,0,38.0
1809,431818115e0937b1f0dda5ea408e619b,for-rent,apartment,57000,3.0,3.0,0,1,180.0
1810,4469bd1437e57a87906894b9ec4204f2,for-sale,apartment,4645000,2.0,2.0,0,0,71.0
1811,8a0c85e6c98ad7846646aeebf24603c1,for-sale,apartment,11950000,3.0,3.0,0,1,184.0
1812,8a33f751d4339958ba40521aaeb5f712,for-rent,apartment,55000,3.0,2.0,0,0,188.0
1813,8a5d2e18e66b23fd5b8362d59af7e8dd,for-sale,apartment,7200000,2.0,3.0,0,0,146.0
1814,8a96a763c7987e2ea3845407fdbffaab,for-rent,apartment,30000,2.0,2.0,0,1,85.0
1815,1f6134093c3f807baa1de67e5242e044,for-sale,house,17500000,7.0,2.0,0,0,400.0
1816,e53d8f85415940009080e9435b5e968a,for-sale,apartment,6285000,2.0,0.0,1,1,109.0
1817,abba32b182755f9c0966d1d24a7546dd,for-rent,apartment,34500,2.0,1.0,0,1,100.0
1818,92b87fb5498a52a16850d11f07df9832,for-rent,apartment,20000,1.0,1.0,0,0,90.0
1819,183420629a2685eaecccb4716c273835,for-rent,apartment,34500,2.0,1.0,0,1,100.0
1820,557950bb6626baf93f22e4fd10986fe3,for-rent,apartment,49410,2.0,2.0,0,0,81.0
1821,38066cfa277d721337b736c774c4c0e5,for-sale,apartment,2915930,0.0,1.0,1,1,47.0
1822,384315a9f97e372f70f18c0b035fb5d3,for-sale,apartment,3550000,1.0,1.0,0,1,48.0
1823,36bdf3aeaf87e45525b38d766d6f2820,for-sale,apartment,11850000,2.0,2.5,0,0,150.0
1824,36cb451879c903ca769cc1d7344990d4,for-sale,apartment,7935280,2.0,2.0,0,1,96.62
1825,36cddb277a817ada0240f3984e84949e,for-sale,apartment,6690979,2.0,2.0,0,1,81.0
1826,3685628fc9245b225683fc5a5fa1be7b,for-sale,apartment,3818210,1.0,1.0,1,1,39.0
1827,5ad4ae310780fc55e6b3f0badc54cd22,for-sale,apartment,2947986,1.0,1.0,0,1,50.0
1828,5cc11c07e5fe5fbeef0684d192a63c1c,for-sale,apartment,6800000,2.0,2.0,0,1,90.0
1829,5c22043842b7f8ce4e115aa6f28eb759,for-sale,apartment,6280000,2.0,2.0,0,1,108.0
1830,5c4610c950c6f8d2f5bcb5ee1f207a35,for-rent,apartment,45000,2.0,1.5,0,1,90.0
1831,0814abfb7f8193227873aceeb6b9f5f9,for-sale,apartment,6500000,3.0,2.0,0,0,140.0
1832,bfedcf8d13498a73e0af8db0a23045ab,for-sale,apartment,13000000,2.0,2.5,0,1,276.0
1833,bff28cb162e55882f0ef5020afa133e3,for-sale,apartment,4048000,2.0,1.0,0,1,59.0
1834,c079c5d7ca4adf1555fd70b9d821e750,for-sale,apartment,13930000,2.0,2.5,0,0,158.0
1835,c092ddac17695b935173b8a9ebea4e0e,for-sale,apartment,3311853,1.0,1.0,0,1,32.0
1836,77bed7135c9c5ffefa79505985bec385,for-sale,apartment,4950000,3.0,2.0,0,0,110.0
1837,c0a90e059dc9bf80eca1d9141f3fe803,for-sale,apartment,14850000,3.0,4.5,0,1,229.23
1838,76cc2eb103890d2c7b7720d1f2ac0147,for-sale,apartment,3298000,0.0,0.0,1,1,44.0
1839,7709d730cd527fcde2b56defa66c38c9,for-sale,apartment,15100000,2.0,2.0,0,1,210.0
1840,770d52a62e9611dfca9071a1fe7c0084,for-rent,apartment,24800,2.0,2.0,0,0,90.0
1841,771c0f14bab6d28e3d1fd5deb2949b94,for-sale,apartment,7300000,2.0,2.0,0,1,95.0
1842,6d0bde25f609e56d2a5a42b224f25a53,for-sale,apartment,4829620,2.0,2.0,0,1,81.0
1843,6cf76013e39cf7c8a928a945e68517e9,for-sale,apartment,6750017,2.0,3.0,0,1,100.0
1844,c08483eae36c940284b4653ef93ac72a,for-rent,apartment,45000,2.0,2.0,0,0,115.0
1845,f019397c397f15b6ac6897e44727aa02,for-rent,apartment,48000,3.0,2.0,0,1,143.0
1846,0ec98dfd87e922da55ff81187d183543,for-sale,apartment,4000000,1.0,1.5,1,1,42.0
1847,899fa034252dfb53a6c1170c6014b3c5,for-rent,apartment,35000,3.0,2.0,0,0,120.0
1848,7844e6f09cbc8a8f6382ab3b90d8ca68,for-sale,apartment,7750000,2.0,2.0,0,1,85.0
1849,78ae1c86a05bf8832557cbc79dec2386,for-rent,apartment,35000,2.0,2.0,0,0,140.0
1850,78c7c7d7cb46a651cd2d14ef7fa0326b,for-rent,apartment,27700,1.0,1.0,0,0,40.0
1851,79c6b56f9621cf2127136c3f486fe1e2,for-rent,apartment,27700,1.0,1.0,0,0,42.0
1852,7a205f8093b487df9ef10157bb4f720a,for-rent,apartment,14000,1.0,0.0,0,0,65.0
1853,791f998198fbaa2f6e80c10ce465a5ee,for-sale,apartment,6256000,2.0,1.0,0,1,106.0
1854,79220a96fdab4a1f8edec89cf5e27913,for-sale,apartment,4650000,2.0,1.0,0,0,52.0
1855,792e50806e861a734d5660611e98664c,for-sale,apartment,11200000,3.0,3.0,0,1,187.0
